id,turns,victory_status,winner,white_id,white_rating,black_id,black_rating
2KQDhsfr,63,outoftime,white,rahmannnn,1945,marlon6109,1784
wVOWTMKm,46,resign,black,marlon6109,1807,elevatorcable,2108
7zF8lgof,64,resign,black,jarda25,1548,marlon6109,1770
hBR9sk6V,62,resign,black,marlon6109,1875,beata321,1662
JIpX0FF8,59,resign,white,martiale,1689,marlon6109,2078
ayZB9uNd,145,mate,white,marlon6109,1634,sefriirwansyah,1841
DnZZIB16,19,resign,white,marlon6109,1500,x-game,1407
dFAhpgc7,60,resign,black,gammalgnu,2029,bpgbcg,1924
btmi2n0I,50,mate,black,bpgbcg,1931,aliraqy,2070
TrlnC8nx,56,resign,black,bpgbcg,1941,amitshrivastav,1940
Qua9vpsC,38,resign,white,fideko,1908,bpgbcg,1953
e0BAt906,110,mate,black,nas75,1832,bpgbcg,1946
ByKflXo6,95,resign,black,eldesconocidopopular,1950,bpgbcg,1935
7CzhTzpf,37,resign,white,bpgbcg,1923,eldesconocidopopular,1961
0xWr8ncD,52,resign,black,sl11235,1886,bpgbcg,1914
1ezofyQF,32,resign,black,bpgbcg,1923,naboternura,1968
OQHUf7m2,96,resign,black,kochab17,1867,bpgbcg,1914
xbNpKNms,98,resign,black,bpgbcg,1925,tarum,1909
90XaNUOX,16,resign,white,padrepio,1988,bpgbcg,1933
ciZbNPQQ,29,resign,white,bpgbcg,1922,almeidov,1950
09AYlc5S,81,resign,white,bpgbcg,1913,joaquink22,1878
JMlZ0HD0,55,mate,white,bpgbcg,1904,abolith,1846
tahL9yB9,67,resign,white,diarbovi,1979,bpgbcg,1912
BelMuNIT,140,draw,draw,bpgbcg,1908,habboush,2059
m79qkF8e,14,resign,white,ultranice,1972,bpgbcg,1917
VdUzlgYr,28,resign,white,bpgbcg,1906,dubouc,1924
y2APmAqr,76,resign,black,maxvirga,1857,bpgbcg,1897
I0XHaWj9,45,resign,black,bpgbcg,1910,consun,1817
haQNFKF3,15,resign,black,bpgbcg,1919,tjk125hqf,1953
a8jz1KB7,61,resign,white,bpgbcg,1910,mamai27,1870
wmAmeNIB,40,resign,black,mamai27,1879,bpgbcg,1900
R3tYdIN6,67,resign,white,gmrein,1876,bpgbcg,1912
EPaLDZWQ,66,resign,black,dkillian,1882,bpgbcg,1902
dfrJQgA7,49,resign,black,bpgbcg,1914,jukkoleso,1869
dD90S0Xp,114,mate,black,erik_manukyan,1522,bekzodjon,1727
TKPSGcYB,107,mate,white,bekzodjon,1708,erik_manukyan,1528
dbGUXGos,92,mate,black,bekzodjon,1744,carrotop,1770
y8NY6Zni,63,mate,white,carrotop,1759,bekzodjon,1790
scN2qQfq,36,mate,black,aliakbarshareh,1750,bekzodjon,1741
OWd1G3jm,55,resign,white,bekzodjon,1686,horung,1681
55NKPGPj,85,mate,white,gamesou,1840,bekzodjon,1732
47RJcEJR,118,resign,black,dleipold,1713,bekzodjon,1637
dKq8gYTk,55,mate,white,sansavoirvecu,1791,bekzodjon,1716
0LeqFhxc,135,draw,draw,bekzodjon,1716,bobby70,1763
MiwgmdxP,78,mate,black,bekzodjon,1804,viljamijii,1931
IOHtxlJ9,40,resign,black,jeff1983,1850,bekzodjon,1804
jbGMdkj6,114,outoftime,draw,bekzodjon,1804,alejandro555,1779
h4JUcUsl,68,mate,black,shangreela,1701,bekzodjon,1500
WuiF0D7z,128,mate,black,incompetentf,1277,jsolarays,1619
NjPd4X0Q,125,draw,draw,caesar1377,1501,incompetentf,1271
qZGJcJdx,110,mate,black,incompetentf,1279,wlad26091989,1385
uICf8dSq,24,resign,white,renci,1521,incompetentf,1284
jIykIALF,53,mate,white,incompetentf,1274,pleschakov,1233
lLD4oMRm,25,mate,white,incompetentf,1262,kim2017,1281
lBLxMebo,85,resign,white,pouya_hero,1220,incompetentf,1275
iiBpgBpb,119,mate,white,incompetentf,1265,pouya_hero,1229
NKKPGEqi,15,resign,white,pouya_hero,1217,incompetentf,1278
YVYiGJlE,60,resign,black,incompetentf,1286,walywin,1405
P1j1Udzx,36,resign,black,incompetentf,1292,crazyduke7,1499
0tqF0izD,58,mate,black,titovespilio,1465,incompetentf,1274
ZiF8ljtC,37,mate,white,mehdiyaghinloo,1443,incompetentf,1281
InpFyFEv,100,mate,black,superdivinus,1349,incompetentf,1267
zibHVdir,110,resign,black,lodzianin,1962,cyp18,1973
ToODUZJO,152,resign,black,lodzianin,1972,asghar70,2010
1sn3D49E,33,draw,draw,lodzianin,1965,tengo12,2217
dglRGj23,85,resign,white,lodzianin,1953,opdrgm,1982
xn0wozhI,48,resign,black,lodzianin,1963,varelse,1990
KXwqyODW,118,resign,black,lodzianin,1974,keriman,1989
lbF16ssG,76,resign,black,lodzianin,1985,demonique,2009
865oiGnl,127,outoftime,white,wblake66,2007,lodzianin,1996
YeYYuOYI,42,resign,black,lodzianin,2008,crissam,1988
fRhz7jeJ,98,resign,white,darkhorse_98,1500,lodzianin,2008
APsZok2W,174,resign,black,lodzianin,2012,gladpie,2284
Vn191zzC,64,resign,black,lodzianin,2023,mohammedhassanin30,2033
NPalIBVL,92,resign,black,lodzianin,2036,massiveman,1991
xfJxYqQh,95,resign,white,lodzianin,2023,anibalpg,2055
zs7fk6VR,28,resign,white,lodzianin,2011,malik_c,2019
lYElhrUb,102,draw,draw,lodzianin,2009,gpaunica,2069
1JVYK6lE,49,resign,white,lodzianin,1998,dimon57153,2047
FMIZMqGQ,70,resign,black,lodzianin,2011,mac2224,1975
Vhglvk7i,58,resign,black,lodzianin,2014,ivanivanov-123,2350
UOWPBmO1,60,resign,black,lodzianin,2027,bandessz,2005
wcLkm92c,66,mate,black,lodzianin,2037,androsov,2080
OzvR2uRR,55,resign,white,lodzianin,2022,leyensau,2127
xLPL3zyV,33,resign,white,lodzianin,2011,sworden,1965
T3V37yBN,61,mate,white,lodzianin,1997,saa04,2060
U6cXe5dv,124,resign,black,lodzianin,2011,cuxhaven,1962
FQmW3XAV,58,resign,black,lodzianin,2011,dillanmichaelpr,2000
TWCWKXYp,134,resign,black,lodzianin,2023,deliballi,2028
hevNEMem,37,mate,white,abhi07,1726,jialak,1565
n2euT8bl,36,resign,black,baspa20000,1612,jialak,1552
EKR53J06,33,resign,white,jialak,1538,snusumri,1669
ShDVp38G,68,mate,black,jialak,1531,simoon23,1674
gvNbIg9U,30,resign,black,jialak,1531,ugursirmen,1526
bxryZ2js,31,mate,white,neysilva,1591,jialak,1540
y1ElkyO7,144,outoftime,black,youngxehanort,1633,jialak,1526
lPmWxNiM,42,resign,black,leksus,1663,jialak,1512
OjGhMkmy,81,outoftime,white,gmbeast,1927,beniga,2434
ka4QRPxC,64,resign,black,lance5500,2619,gmbeast,1927
DGt9EROs,48,mate,black,jarrydlee,1128,miscellaneous,1670
LHxwWi8s,79,mate,white,andrei80,1638,jarrydlee,1130
HXL4Azio,78,mate,black,jarrydlee,1132,arg_ks,1619
OnCNqeEg,44,mate,black,jarrydlee,1137,mosib2,1464
JB1JDGYx,47,outoftime,white,klopstockus,1558,jarrydlee,1140
2noaw7Qr,46,mate,black,jarrydlee,1143,poncho_ramirez,1612
MgzJgLCG,108,mate,black,jarrydlee,1120,pavy,1389
5ktAEPNj,48,mate,black,jarrydlee,1128,cserpesgabo,1383
Z7mm5kqi,37,mate,white,andrewbutov,1468,jarrydlee,1133
Pv79D7l1,47,mate,white,fionda,1347,jarrydlee,1143
LIqoGz4v,39,mate,white,nora1393,1445,jarrydlee,1150
dwZR92cr,15,resign,white,jarrydlee,1116,niklasfr08,1338
IsrvOLZO,30,resign,black,claner,1644,physicist1993,1810
sJM6yQWj,52,outoftime,black,mursali,1119,whitteaker,985
HNN7bCZg,70,mate,black,flashrust,1810,chessvariants,1473
cn5Zim8J,75,resign,white,chessvariants,1436,arakul34,1484
5qRbasew,104,draw,draw,demas,1638,chessvariants,1417
5FNPRivK,129,resign,black,merro,1225,rodrigowski19,1221
bxLQan7J,55,resign,white,urges,1227,rodrigowski19,1253
9R7NLlAv,75,mate,white,rodrigowski19,1239,muhq,1358
YEUCY5Qe,18,resign,black,chaittanya,1240,rodrigowski19,1228
jB5tkE45,92,resign,black,rodrigowski19,1235,chesspro660,1352
zcdLLTif,17,mate,white,kalemero01,1318,rodrigowski19,1243
KY6tjGQF,82,mate,black,jendress,1338,rodrigowski19,1229
TWhjqk3m,41,mate,white,azdek,1158,rodrigowski19,1243
MZHuf6rw,52,resign,black,rodrigowski19,1251,romeu20,1329
ZabNlAgU,60,outoftime,black,rodrigowski19,1264,thekingslastpawn,1200
KYgySL7C,142,outoftime,black,chinastefan,1278,rodrigowski19,1252
LZbEI73B,104,resign,black,brunodecarry,1090,rodrigowski19,1246
oV2gjIbL,88,resign,black,neilgally,1268,rodrigowski19,1234
0L0zacmU,67,resign,white,rodrigowski19,1221,neilgally,1280
LIFTCysG,46,resign,black,walle92,1141,rodrigowski19,1212
YVUtOAej,44,resign,black,rodrigowski19,1228,enviro,1060
IH4bWJ7F,65,outoftime,white,bigbrother101,1274,rodrigowski19,1238
qifLXv8r,69,resign,white,blongdongsilver,1097,rodrigowski19,1254
6QpcYyLc,65,mate,white,rodrigowski19,1239,brunodecarry,1064
0FlFX2HV,61,resign,white,brunodecarry,1045,rodrigowski19,1256
mwbxWdBO,65,mate,white,rodrigowski19,1251,brunodecarry,1051
8bE8mQEe,200,draw,draw,rodrigowski19,1252,danidep02,1211
2YAB30OA,70,mate,black,valibulin,967,rodrigowski19,1248
Zg31DglY,69,mate,white,rodrigowski19,1238,proect51,1225
RexcNeC6,59,mate,white,rodrigowski19,1227,echosess,1206
sjTPYY3f,135,draw,draw,dimasindo,1228,rodrigowski19,1227
zqT6WNAP,96,mate,black,harryjoyce,1233,rodrigowski19,1215
WO8dZWm5,46,resign,black,aradov,1049,rodrigowski19,1209
MtDU2OuN,30,mate,black,aradov,1060,rodrigowski19,1202
g0cjo6tK,119,resign,white,rodrigowski19,1189,baylar,1237
OGkZLyCr,27,draw,draw,valibulin,907,rodrigowski19,1196
CN7Op46N,73,mate,white,rodrigowski19,1193,valibulin,912
7N1CbxlQ,34,mate,black,valibulin,918,rodrigowski19,1188
bc9QcnOx,9,resign,white,rodrigowski19,1184,valibulin,924
q9WPboQH,14,resign,black,valibulin,931,rodrigowski19,1180
7KxBnw1w,44,mate,black,rodrigowski19,1191,bubybuby,1181
UU7WeJua,25,outoftime,white,rodrigowski19,1186,costillar,967
J8t6BihJ,113,resign,white,rodrigowski19,1174,prstosjek,1210
YpeCCP98,55,resign,black,mizike559,1304,rodrigowski19,1158
dtMa691e,27,mate,white,rodrigowski19,1153,rhyno85,963
3fAK9uAE,96,mate,black,jlb78,1400,rodrigowski19,1135
cffDTt7A,62,mate,black,rodrigowski19,1141,zonguldak1980,1309
bq3cJGvK,29,outoftime,white,tiletozo,1224,rodrigowski19,1149
vdvkgGOu,90,mate,black,marcrid,1118,rodrigowski19,1139
QQqM49z7,50,outoftime,black,rodrigowski19,1150,mandalinci,1138
RhOhR3Jr,181,draw,draw,rodrigowski19,1148,mister-x-mister-x,1240
MPvkjgCI,125,resign,white,smileyface1236,1583,albix,1588
4tVMmsQX,151,mate,white,govindadailha,1516,smileyface1236,1606
ZfWRDgID,29,resign,black,smileyface1236,1630,aboohanafi,1522
dSUzmu0n,82,mate,black,dricamagra,1255,smileyface1236,1626
0FTYCRop,51,mate,white,smileyface1236,1607,gerardo11,1590
FwXAjBQZ,55,resign,white,karmaboanil,1588,smileyface1236,1630
H9qGJYDo,43,mate,white,smileyface1236,1630,jayaram,1241
9m1qxLbB,87,resign,white,smileyface1236,1626,chess-bob,1534
IpONOq17,73,resign,white,chess-bob,1483,smileyface1236,1661
E0s1NMIM,62,resign,white,smileyface1236,1650,megatron_1,1421
No5GaSYA,54,mate,black,megatron_1,1431,smileyface1236,1637
UnpUbtlM,77,mate,white,janaletro,1479,sosobanane,1500
005lW0Xz,37,resign,white,sosobanane,1500,janaletro,1479
mXsLz231,8,resign,white,attee,1507,janaletro,1651
Tr3fqeyx,40,resign,black,dog555,1902,bat_of_doom,1759
TmZU6Bjf,53,resign,white,gui645,1760,bat_of_doom,1771
AtpDLc1U,49,resign,white,bat_of_doom,1764,tepa_1996,1622
ukJJl4Uv,38,mate,black,umangthakkar,1500,raman1,2051
HkZb8lLN,66,mate,black,toshiro2016,1321,raman1,2051
EZrRsHyR,77,mate,white,raman1,2051,toshiro2016,1321
WfmQaNyC,72,outoftime,black,toshiro2016,1321,raman1,2051
rcdMsdjs,60,resign,black,hamza019,1500,raman1,2051
jVCB3bwi,58,resign,black,kenyabourgeois,1268,raman1,2051
6nhmCTTc,41,mate,white,horst36,1417,sergeiv011988,1407
Y3N4LPpJ,74,mate,black,sergeiv011988,1417,manojmds,1454
iBmsIfdQ,39,resign,white,sergeiv011988,1409,klaxon,1308
tTTFZKUI,56,resign,black,klaxon,1316,sergeiv011988,1400
MmrCkRzM,53,mate,white,sergeiv011988,1389,zmijazmaj123,1392
JfFRsvO5,96,resign,black,staskamaev,1549,dan4ik941,1425
ikz43RKe,18,outoftime,black,frankp,1833,roman_pham,1380
YmiR2ZHL,60,resign,black,richard_aventador,1565,roman_pham,1253
JgnwGNQ5,13,resign,black,wronski,1111,roman_pham,1187
sVojZV7A,80,mate,black,roman_pham,1264,player74456,1367
nbWZ62Ue,8,resign,black,mm_chess,1176,roman_pham,1264
d7sKNsf1,61,mate,white,eustas,1169,rmzndmrhn06,1174
mlShyrFm,198,resign,black,arthurrr,1246,a_p_t_e_m_u_u,1340
eomP0DuT,18,resign,black,a_p_t_e_m_u_u,1347,mbmlubos,1495
yKYHm4Op,18,resign,black,a_p_t_e_m_u_u,1355,tanganika,1470
QrUv3AsE,51,mate,white,kravtsov,1359,a_p_t_e_m_u_u,1366
WsBU5Shk,45,draw,draw,a_p_t_e_m_u_u,1370,daniel79,1228
L73YbAxw,36,resign,white,triexplyz,1351,a_p_t_e_m_u_u,1374
yZwB2tve,81,resign,black,lugg1,1141,a_p_t_e_m_u_u,1369
Ap1IrBGu,87,resign,white,a_p_t_e_m_u_u,1363,imbeterthanu,1201
k2v0EYFl,68,mate,black,kurvic51,1283,a_p_t_e_m_u_u,1354
3IGubBMZ,111,mate,white,a_p_t_e_m_u_u,1347,akimbohorst,1186
a3IM5ZlR,27,mate,white,a_p_t_e_m_u_u,1334,personalidad,1400
C78mg5wI,19,resign,black,vkmansftw,1348,a_p_t_e_m_u_u,1322
qAjnQuMs,27,resign,black,a_p_t_e_m_u_u,1329,inna457,1466
rqcPeu3M,25,mate,white,a_p_t_e_m_u_u,1295,alexanderar1977,1821
OeIyJzKT,102,resign,black,vkmansftw,1329,a_p_t_e_m_u_u,1282
5JlKibRN,60,mate,black,a_p_t_e_m_u_u,1285,widja,1598
SUWEHMFw,62,mate,black,chetelozuro,1099,a_p_t_e_m_u_u,1279
doUy4nEv,130,draw,draw,a_p_t_e_m_u_u,1275,alex_11_0,1398
EsroTMo9,61,mate,white,just_basics,1350,a_p_t_e_m_u_u,1285
QD32OPEC,63,mate,white,daniamurashov,1383,a_p_t_e_m_u_u,1286
6M0gH6Hy,50,mate,black,a_p_t_e_m_u_u,1297,pjjjzz,1313
mQmeRjep,26,mate,black,martan1208,1273,a_p_t_e_m_u_u,1286
BTWBBxuj,33,mate,white,a_p_t_e_m_u_u,1282,marinovanec,1018
zZK6BQrf,17,mate,white,bulletlover,1231,a_p_t_e_m_u_u,1295
8iCBDNOc,32,resign,black,a_p_t_e_m_u_u,1306,antitexnik,1298
bHXgtlis,92,outoftime,black,golho,1195,a_p_t_e_m_u_u,1298
9SLJdD3l,47,mate,white,diliprake,1383,a_p_t_e_m_u_u,1307
jPu5u90q,25,resign,white,a_p_t_e_m_u_u,1296,aleffblendon,1284
G2fnVSUC,71,mate,white,ivan_franko,1600,a_p_t_e_m_u_u,1300
4bLQaDKI,57,mate,white,a_p_t_e_m_u_u,1282,ariankiamahdi,1492
LlI2vr6r,43,draw,draw,blazingheart,1386,a_p_t_e_m_u_u,1279
cjByhYWB,17,mate,white,a_p_t_e_m_u_u,1264,cserpesgabo,1367
aIC6ozsP,68,outoftime,black,nico_sage,1273,gianlucakebab,1330
tjGMtm0r,23,mate,white,nico_sage,1192,batso,1279
JXe8i39M,16,mate,black,nico_sage,1265,oto101,1625
tQ63IEUU,11,resign,white,johnv,1451,thefrenchtactics,1365
YEgt9eXd,14,resign,white,vya39550,1331,thefrenchtactics,1365
3efMyRC3,27,resign,white,raouf993,1412,thefrenchtactics,1365
btHI5KHi,16,outoftime,black,thefrenchtactics,1365,gilito,1969
rQCL2WrA,37,resign,white,gilito,1969,thefrenchtactics,1365
RUMzJctN,23,resign,white,mkparker,1085,thefrenchtactics,1365
NwK5hgue,32,resign,white,thefrenchtactics,1365,rookreversal,1215
AhtiZ6Tc,17,resign,white,sesini,1427,thefrenchtactics,1365
WzQ9xjsJ,46,resign,black,thefrenchtactics,1365,purifier,1902
iYd1UOK9,55,resign,white,purifier,1902,thefrenchtactics,1365
3SLzHLi4,37,mate,white,thefrenchtactics,1365,sunlitvoid,1817
z73ClXnp,20,resign,black,luismig,1399,thefrenchtactics,1365
8TIGVi1Y,24,resign,white,nikolas99,1764,thefrenchtactics,1365
2hGmmMjh,40,resign,black,thefrenchtactics,1365,mostafaflower,1881
2tIl85lI,2,resign,white,marsfj,1538,thefrenchtactics,1365
eZqs07x5,68,resign,white,ginterek,1901,thefrenchtactics,1365
dTlIUEOP,13,resign,white,ghj2,1500,thefrenchtactics,1365
FIvBJdnk,30,resign,white,nazarbeg,1320,thefrenchtactics,1365
yWy0Xrdz,29,mate,white,thefrenchtactics,1365,chirimoyatriste,1132
SOeQNhAx,19,resign,white,thefrenchtactics,1365,woonchongchai,1315
RXkQ53b8,27,resign,black,thefrenchtactics,1365,gommaio,1020
S7dLmmsJ,99,mate,white,mesagh_ir,1856,thefrenchtactics,1365
DDJqWM73,22,resign,white,thefrenchtactics,1365,mesagh_ir,1856
3r1Oeq63,31,mate,white,mesagh_ir,1856,thefrenchtactics,1365
P4SugaY7,76,mate,black,thefrenchtactics,1365,mesagh_ir,1856
3S9IwYnT,21,resign,white,mesagh_ir,1856,thefrenchtactics,1365
h6PqCPyP,50,resign,black,thefrenchtactics,1365,mesagh_ir,1856
7XIlN1hM,42,resign,white,jimrenee,1442,thefrenchtactics,1365
uYhrOPr3,43,resign,white,thefrenchtactics,1365,vevo57,1966
P7kDekW6,32,resign,white,vevo57,1966,thefrenchtactics,1365
uCXOWvst,34,mate,black,thefrenchtactics,1365,vevo57,1966
eP4YVNoS,5,resign,white,skydeck,1500,vkrish,1472
zWGMWoaJ,39,mate,white,sayantanchandra,1500,vkrish,1479
h3XzuSth,33,resign,white,vkrish,1469,valeferreyra11,1438
odiQUvxO,43,resign,white,rf81,1382,vkrish,1484
Yp4jLZ93,59,mate,white,academicninja99,1500,eagle77,1170
568925uc,82,mate,black,eagle77,1170,academicninja99,1500
TcDLUjFy,22,resign,black,eagle77,1229,marcoajedrez,1160
jGgYRoq4,49,mate,white,kanakiou,1219,eagle77,1229
OK0yX7Ds,73,mate,white,stunning_star,1776,makar_batulin,1499
V7tnLAly,22,resign,black,ebabushkin,1771,stunning_star,1764
HAqkb98e,68,resign,black,stunning_star,1770,mihosevastopol,1951
gtE9uAbV,25,resign,white,fatsmith,1696,stunning_star,1785
vA9G4bAT,15,resign,black,rodrigued,1554,stunning_star,1780
vUgZ2c6Q,143,mate,white,stunning_star,1775,k_joelbackman,1522
nb4eCxN4,79,resign,white,stunning_star,1761,nima115,1808
GP0CCvK3,32,resign,black,tolbah2,2005,stunning_star,1761
Fi8AMM65,56,resign,black,stunning_star,1766,mknamir,2025
mrPVg1Hq,120,mate,black,happyalexey,1728,stunning_star,1754
VXd7I1Ef,97,mate,white,stunning_star,1735,spinochio,1973
hN0qRXRW,50,resign,black,stunning_star,1743,rekursiv,1864
fMIec8jD,63,resign,white,mknamir,2000,stunning_star,1748
Vcyp2sD4,58,resign,black,basar-raja,1899,stunning_star,1741
jZYNMVvw,85,outoftime,white,stunning_star,1722,singhthegabru,1898
rHxqHQgU,111,draw,draw,stunning_star,1737,real_madrid_1,1724
6zKgU3yC,24,resign,black,nikkitah,1750,stunning_star,1722
SnMPhvMG,15,resign,white,stunning_star,1725,turkuaz1001,1787
dfMGCaQa,84,outoftime,black,stunning_star,1719,jomanuell,1733
EXvZAWS0,70,resign,white,stunning_star,1719,nikolasneli,1727
eR1leKWj,51,mate,white,guruvachan,1196,mrunank,1609
MZeSQKlW,92,resign,white,ttamas,1658,mrunank,1609
NqeIy09j,82,resign,black,mrunank,1609,ahmadirr,1657
e8VlNjA5,46,resign,white,abbedreza,1637,mrunank,1609
ByIFnrQG,72,mate,black,yash26,1306,mrunank,1605
OpYnoKAA,61,mate,white,mrunank,1605,aldyz,1603
pxb4DwTZ,39,outoftime,white,mrunank,1605,tormento,1157
fPm1bQQP,39,mate,white,mrunank,1605,aboameer,954
tNIzLxYf,25,resign,white,mbdoesntknowaname,1853,mrunank,1605
eczKz2xF,81,mate,white,mrunank,1600,yash26,1362
JGdbnNS2,19,draw,draw,shivam_12,1365,mrunank,1598
6G8q5EHH,35,resign,white,mrunank,1591,shivam_12,1500
LtHu5Lrp,43,mate,white,mrunank,1585,yash26,1500
urWm3H5j,14,mate,black,marigw,913,reydelmambo13,981
g31Cmof6,66,mate,black,marigw,924,armansoroush,982
6q5eQrib,121,mate,white,jouquis,1121,marigw,930
qgewE6E9,47,mate,white,hamada86,1181,marigw,936
CHvY3wCt,83,mate,white,pedro-k77,1035,marigw,946
yR3i20lK,40,mate,black,marigw,955,segundo_tol,1082
3i1d26jT,90,mate,black,marigw,967,pedro-k77,999
fuS1vImu,51,mate,white,nikos_s,1189,marigw,973
JDd80J7A,65,outoftime,white,marigw,964,henrikekaiser,845
s8LEo7Hq,83,mate,white,jesuschristded,1251,marigw,969
ZbnLGWqp,94,mate,black,marigw,969,kingfbh,1344
xcpHilG5,50,mate,black,marigw,969,kingfbh,1344
JBGYIYRd,15,mate,white,kingfbh,1344,marigw,969
IxBuY7A1,76,mate,black,marigw,969,zeck123,1346
lWZQsMkU,62,resign,black,natalua,793,marigw,961
HJIZuKBw,93,mate,white,rulingthis,1069,marigw,953
VrG3Lh4P,123,mate,white,jhon01,1113,marigw,962
GMA7tc2O,64,mate,black,marigw,973,arukazu,1050
sDOeaenh,78,mate,black,marigw,985,turgayto,1074
mXwpi5As,47,mate,white,maelm,1800,marigw,985
ycoRfnDN,52,mate,black,marigw,985,ayman78,1768
NyNYhlB4,45,mate,white,kang-heri,1945,marigw,986
Lh5jhAPP,42,mate,black,marigw,986,kang-heri,1944
ED8ZgafX,45,mate,white,kang-heri,1943,marigw,986
lAMr8RAi,77,mate,white,unh0lys0da,1099,marigw,996
shACn0Be,81,mate,white,venthur,1169,marigw,996
30g5sGSN,74,mate,black,marigw,996,juncinmestrella,1732
j11j6SXV,82,mate,black,marigw,1002,karpich2411,1253
CAtwShVv,42,mate,black,marigw,1002,juncinmestrella,1731
kQCjlCN6,27,mate,white,shahuebah,1500,marigw,1005
KFmdMkwf,44,resign,black,bogdansah,996,marigw,991
NAiVUs5C,117,draw,draw,welcomx,1261,marigw,966
n7fjgdFY,72,mate,black,marigw,972,juancho2519,1229
LWWtcZAB,70,mate,black,marigw,979,ibanelani,1164
eOpwYIVV,24,draw,draw,xaabiii9,1083,marigw,975
bB16n3TZ,72,mate,black,marigw,970,noirhero,1090
cVd0Ri0e,32,resign,black,normalplayerr,1004,marigw,952
xdwOPJfJ,20,mate,black,marigw,961,tarunsngh,1109
0qSdEYcX,101,mate,white,morisok,1103,marigw,972
PbVBZyyb,45,resign,white,marigw,943,lefthalk4,1255
BMQm2rZS,73,mate,white,mauriciano,1089,marigw,954
qwLa8sq1,59,mate,white,sttrider,1100,marigw,965
d9gl523x,7,mate,white,razzzzy,1238,king-_-micah,1500
MKdZBR5k,7,mate,white,king-_-micah,1500,razzzzy,1238
RRqJLTGb,4,mate,black,king-_-micah,1500,razzzzy,1238
1gCJOp33,18,mate,black,king-_-micah,1500,razzzzy,1238
kdYuD0G9,23,mate,white,erzar,1443,king-_-micah,1500
MU4MHjkY,12,resign,black,king-_-micah,1500,hick4u1219,1626
ldZmu7eT,68,mate,black,serge60,1271,mathu21345,1510
dAxMwTtA,77,mate,white,earl40chess,1770,mathu21345,1510
BaL8IA8j,18,resign,white,mathu21345,1510,earl40chess,1770
uycS4Px7,43,mate,white,thajarney,1343,mathu21345,1527
7r65zVKa,36,mate,black,ngrden,1319,mathu21345,1521
2ZKK4Z80,91,mate,white,mathu21345,1512,bahiense15,1448
t4jvbspb,31,mate,white,mathu21345,1504,jerbas,1384
am8laOKa,13,resign,white,mathu21345,1494,aksoy,1439
bjYevvZt,46,resign,black,keenthinker,1418,mathu21345,1485
VRNUbfYf,47,mate,white,loiclafouine,1353,mathu21345,1501
Pykacwlv,50,resign,white,mathu21345,1497,rpalen,1238
eiqYU4gu,83,mate,white,yoursister69,1416,mathu21345,1511
XB4FOuZw,53,resign,white,agayet,1536,mathu21345,1522
Lhiypa2y,47,resign,white,mathu21345,1517,luigisteve21,1311
juxSgU4o,47,resign,white,mms014,1484,mathu21345,1530
mu3A6Q9W,24,resign,black,mathu21345,1542,araratjan,1533
YlSicZcT,71,resign,white,andreykor,1471,mathu21345,1556
pLNxY5ON,53,mate,white,mathu21345,1555,wrest92,1393
BhoRys3C,28,resign,black,wrest92,1400,mathu21345,1548
zdmAV6TQ,44,resign,black,mathu21345,1562,doublejean,1498
lg2bLV8m,61,outoftime,white,mathu21345,1559,javichoo,1211
i3r9tGDp,78,outoftime,black,spud39,1493,mathu21345,1549
U76lhfoa,34,resign,black,mathu21345,1569,queops,1251
kB1WythS,67,resign,white,antoniogallero,1450,mathu21345,1585
zyzfTOjk,14,mate,black,mathu21345,1605,temi4,1342
B6AG193h,46,mate,black,mathu21345,1622,mrspawn,1454
9Edrtp3T,46,mate,black,sweetycool,1550,mathu21345,1612
1czwWSeV,97,mate,white,mathu21345,1609,khersonsky,1256
eKxAqoAf,148,mate,black,khersonsky,1260,mathu21345,1606
J2Hj1VDo,59,resign,white,mathu21345,1590,kingpawnnn,1395
FXdF0t0f,25,draw,draw,deyanniko1,1525,mathu21345,1593
XJcKbHBV,56,mate,black,mathu21345,1611,tortuguillo,1401
u70pye6y,45,resign,white,mathu21345,1605,boomer007,1388
o6uPvpLh,50,resign,black,ronaldmagnus,1472,mathu21345,1598
BA9eIETQ,127,draw,draw,mathu21345,1603,nicolasabdala,1445
NOL5qHby,70,resign,black,fra1989,1370,mathu21345,1597
Qh7DhOut,47,mate,white,tealhippo,1500,mathu21345,1597
APLQOlkp,74,mate,black,stas1989,1370,mathu21345,1592
26AWCC43,40,resign,white,mathu21345,1592,juanny,1456
836TK7tY,67,resign,white,mathu21345,1592,hm01,1500
iXGbzeYD,89,resign,white,mathu21345,1592,kuchen123,1436
laIW0pCE,37,resign,white,abhinandan46698,1801,eraldii,1886
TuWF4Nxx,83,resign,white,mandre,2124,eraldii,1891
lgGIFh4f,39,draw,draw,eraldii,1894,bbsd,1781
jV7SffI6,43,resign,white,eraldii,1892,serggas,1470
eDrZA9FT,55,resign,white,eraldii,1886,dardelu,1706
